county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Cochise,27 SV Buffalo Soldier,U.S. House,2,"Martin, Brandon",REP,1503,324,1122,57
Cochise,27 SV Buffalo Soldier,U.S. House,2,"Kirkpatrick, Ann",DEM,864,48,781,35
Cochise,27 SV Buffalo Soldier,U.S. House,2,Write-In,,3,1,2,0
Cochise,27 SV Buffalo Soldier,U.S. House,2,Overvotes,,0,0,0,0
Cochise,27 SV Buffalo Soldier,U.S. House,2,Undervotes,,56,4,50,2
Cochise,27 SV Buffalo Soldier,State Senate,14,"Gowan, David",REP,1503,329,1117,57
Cochise,27 SV Buffalo Soldier,State Senate,14,"Karp, Bob",DEM,841,40,766,35
Cochise,27 SV Buffalo Soldier,State Senate,14,Write-In,,4,0,3,1
Cochise,27 SV Buffalo Soldier,State Senate,14,Overvotes,,0,0,0,0
Cochise,27 SV Buffalo Soldier,State Senate,14,Undervotes,,76,8,67,1
Cochise,27 SV Buffalo Soldier,State House,14,"Nutt, Becky",REP,1470,325,1084,61
Cochise,27 SV Buffalo Soldier,State House,14,"Griffin, Gail",REP,1454,318,1075,61
Cochise,27 SV Buffalo Soldier,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,788,46,714,28
Cochise,27 SV Buffalo Soldier,State House,14,"Maestas-Condos, Ronnie",DEM,670,40,606,24
Cochise,27 SV Buffalo Soldier,State House,14,Write-In,,8,0,6,2
Cochise,27 SV Buffalo Soldier,State House,14,Overvotes,,0,0,0,0
Cochise,27 SV Buffalo Soldier,State House,14,Undervotes,,458,25,421,12
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1424,311,1048,65
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1372,315,1000,57
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"Sloan, Eric",REP,1366,305,1003,58
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"Tovar, Anna",DEM,796,53,717,26
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,714,43,642,29
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,"Stanfield, Shea",DEM,705,49,633,23
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,Write-In,,4,0,4,0
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,27 SV Buffalo Soldier,Corporation Commissioner,,Undervotes,,888,55,809,24
Cochise,28 SV Busby,Registered Voters,,,,2076,,,
Cochise,28 SV Busby,Ballots Cast,,,,1353,179,1121,53
Cochise,28 SV Busby,Ballots Cast Blank,,,,0,0,0,0
Cochise,28 SV Busby,President,,Trump / Pence,REP,737,127,577,33
Cochise,28 SV Busby,President,,Biden / Harris,DEM,576,43,514,19
Cochise,28 SV Busby,President,,Jorgensen / Cohen,LBT,32,8,23,1
Cochise,28 SV Busby,President,,Write-In,,4,1,3,0
Cochise,28 SV Busby,President,,Overvotes,,1,0,1,0
Cochise,28 SV Busby,President,,Undervotes,,3,0,3,0
Cochise,28 SV Busby,U.S. Senate,,"McSally, Martha",REP,728,121,578,29
Cochise,28 SV Busby,U.S. Senate,,"Kelly, Mark",DEM,607,55,528,24
Cochise,28 SV Busby,U.S. Senate,,Write-In,,3,0,3,0
Cochise,28 SV Busby,U.S. Senate,,Overvotes,,1,0,1,0
Cochise,28 SV Busby,U.S. Senate,,Undervotes,,14,3,11,0
Cochise,28 SV Busby,U.S. House,2,"Martin, Brandon",REP,705,123,548,34
Cochise,28 SV Busby,U.S. House,2,"Kirkpatrick, Ann",DEM,587,50,518,19
Cochise,28 SV Busby,U.S. House,2,Write-In,,2,0,2,0
Cochise,28 SV Busby,U.S. House,2,Overvotes,,0,0,0,0
Cochise,28 SV Busby,U.S. House,2,Undervotes,,59,6,53,0
Cochise,28 SV Busby,State Senate,14,"Gowan, David",REP,726,125,566,35
Cochise,28 SV Busby,State Senate,14,"Karp, Bob",DEM,568,48,503,17
Cochise,28 SV Busby,State Senate,14,Write-In,,1,0,1,0
Cochise,28 SV Busby,State Senate,14,Overvotes,,2,0,2,0
Cochise,28 SV Busby,State Senate,14,Undervotes,,54,5,48,1
Cochise,28 SV Busby,State House,14,"Griffin, Gail",REP,678,118,523,37
Cochise,28 SV Busby,State House,14,"Nutt, Becky",REP,664,121,512,31
Cochise,28 SV Busby,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,524,42,463,19
Cochise,28 SV Busby,State House,14,"Maestas-Condos, Ronnie",DEM,450,40,394,16
Cochise,28 SV Busby,State House,14,Write-In,,1,0,1,0
Cochise,28 SV Busby,State House,14,Overvotes,,0,0,0,0
Cochise,28 SV Busby,State House,14,Undervotes,,385,35,347,3
Cochise,28 SV Busby,Corporation Commissioner,,"Marquez Peterson, Lea",REP,661,110,514,37
Cochise,28 SV Busby,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,648,114,505,29
Cochise,28 SV Busby,Corporation Commissioner,,"Sloan, Eric",REP,624,116,476,32
Cochise,28 SV Busby,Corporation Commissioner,,"Tovar, Anna",DEM,516,43,455,18
Cochise,28 SV Busby,Corporation Commissioner,,"Stanfield, Shea",DEM,458,35,406,17
Cochise,28 SV Busby,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,446,36,391,19
Cochise,28 SV Busby,Corporation Commissioner,,Write-In,,3,0,3,0
Cochise,28 SV Busby,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,28 SV Busby,Corporation Commissioner,,Undervotes,,694,80,607,7
Cochise,29 SV Carmelita,Registered Voters,,,,1355,,,
Cochise,29 SV Carmelita,Ballots Cast,,,,920,129,750,41
Cochise,29 SV Carmelita,Ballots Cast Blank,,,,0,0,0,0
Cochise,29 SV Carmelita,President,,Trump / Pence,REP,524,96,401,27
Cochise,29 SV Carmelita,President,,Biden / Harris,DEM,372,29,331,12
Cochise,29 SV Carmelita,President,,Jorgensen / Cohen,LBT,18,3,15,0
Cochise,29 SV Carmelita,President,,Write-In,,4,1,1,2
Cochise,29 SV Carmelita,President,,Overvotes,,1,0,1,0
Cochise,29 SV Carmelita,President,,Undervotes,,1,0,1,0
Cochise,29 SV Carmelita,U.S. Senate,,"McSally, Martha",REP,516,96,394,26
Cochise,29 SV Carmelita,U.S. Senate,,"Kelly, Mark",DEM,394,31,348,15
Cochise,29 SV Carmelita,U.S. Senate,,Write-In,,4,1,3,0
Cochise,29 SV Carmelita,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,29 SV Carmelita,U.S. Senate,,Undervotes,,6,1,5,0
Cochise,29 SV Carmelita,U.S. House,2,"Martin, Brandon",REP,525,91,406,28
Cochise,29 SV Carmelita,U.S. House,2,"Kirkpatrick, Ann",DEM,368,35,320,13
Cochise,29 SV Carmelita,U.S. House,2,Write-In,,0,0,0,0
Cochise,29 SV Carmelita,U.S. House,2,Overvotes,,0,0,0,0
Cochise,29 SV Carmelita,U.S. House,2,Undervotes,,27,3,24,0
Cochise,29 SV Carmelita,State Senate,14,"Gowan, David",REP,532,94,409,29
Cochise,29 SV Carmelita,State Senate,14,"Karp, Bob",DEM,354,28,314,12
Cochise,29 SV Carmelita,State Senate,14,Write-In,,1,0,1,0
Cochise,29 SV Carmelita,State Senate,14,Overvotes,,0,0,0,0
Cochise,29 SV Carmelita,State Senate,14,Undervotes,,31,6,25,0
Cochise,29 SV Carmelita,State House,14,"Griffin, Gail",REP,504,90,386,28
Cochise,29 SV Carmelita,State House,14,"Nutt, Becky",REP,472,87,360,25
Cochise,29 SV Carmelita,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,341,29,298,14
Cochise,29 SV Carmelita,State House,14,"Maestas-Condos, Ronnie",DEM,284,26,245,13
Cochise,29 SV Carmelita,State House,14,Write-In,,1,0,1,0
Cochise,29 SV Carmelita,State House,14,Overvotes,,2,0,2,0
Cochise,29 SV Carmelita,State House,14,Undervotes,,232,24,206,2
Cochise,29 SV Carmelita,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,483,88,367,28
Cochise,29 SV Carmelita,Corporation Commissioner,,"Marquez Peterson, Lea",REP,480,85,371,24
Cochise,29 SV Carmelita,Corporation Commissioner,,"Sloan, Eric",REP,459,86,351,22
Cochise,29 SV Carmelita,Corporation Commissioner,,"Tovar, Anna",DEM,342,31,295,16
Cochise,29 SV Carmelita,Corporation Commissioner,,"Stanfield, Shea",DEM,291,23,253,15
Cochise,29 SV Carmelita,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,284,27,243,14
Cochise,29 SV Carmelita,Corporation Commissioner,,Write-In,,4,3,1,0
Cochise,29 SV Carmelita,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,29 SV Carmelita,Corporation Commissioner,,Undervotes,,411,41,366,4
Cochise,30 SV Cloud,Registered Voters,,,,1265,,,
Cochise,30 SV Cloud,Ballots Cast,,,,766,133,579,54
Cochise,30 SV Cloud,Ballots Cast Blank,,,,0,0,0,0
Cochise,30 SV Cloud,President,,Trump / Pence,REP,412,99,279,34
Cochise,30 SV Cloud,President,,Biden / Harris,DEM,327,23,285,19
Cochise,30 SV Cloud,President,,Jorgensen / Cohen,LBT,22,11,10,1
Cochise,30 SV Cloud,President,,Write-In,,2,0,2,0
Cochise,30 SV Cloud,President,,Overvotes,,1,0,1,0
Cochise,30 SV Cloud,President,,Undervotes,,2,0,2,0
Cochise,30 SV Cloud,U.S. Senate,,"McSally, Martha",REP,414,104,277,33
Cochise,30 SV Cloud,U.S. Senate,,"Kelly, Mark",DEM,341,28,292,21
Cochise,30 SV Cloud,U.S. Senate,,Write-In,,1,0,1,0
Cochise,30 SV Cloud,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,30 SV Cloud,U.S. Senate,,Undervotes,,10,1,9,0
Cochise,30 SV Cloud,U.S. House,2,"Martin, Brandon",REP,414,100,282,32
Cochise,30 SV Cloud,U.S. House,2,"Kirkpatrick, Ann",DEM,324,30,272,22
Cochise,30 SV Cloud,U.S. House,2,Write-In,,1,0,1,0
Cochise,30 SV Cloud,U.S. House,2,Overvotes,,0,0,0,0
Cochise,30 SV Cloud,U.S. House,2,Undervotes,,27,3,24,0
Cochise,30 SV Cloud,State Senate,14,"Gowan, David",REP,433,107,293,33
Cochise,30 SV Cloud,State Senate,14,"Karp, Bob",DEM,298,21,256,21
Cochise,30 SV Cloud,State Senate,14,Write-In,,1,0,1,0
Cochise,30 SV Cloud,State Senate,14,Overvotes,,0,0,0,0
Cochise,30 SV Cloud,State Senate,14,Undervotes,,30,4,26,0
Cochise,30 SV Cloud,State House,14,"Griffin, Gail",REP,399,101,265,33
Cochise,30 SV Cloud,State House,14,"Nutt, Becky",REP,391,97,259,35
Cochise,30 SV Cloud,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,295,24,251,20
Cochise,30 SV Cloud,State House,14,"Maestas-Condos, Ronnie",DEM,237,18,203,16
Cochise,30 SV Cloud,State House,14,Write-In,,1,0,1,0
Cochise,30 SV Cloud,State House,14,Overvotes,,0,0,0,0
Cochise,30 SV Cloud,State House,14,Undervotes,,201,24,173,4
Cochise,30 SV Cloud,Corporation Commissioner,,"Marquez Peterson, Lea",REP,381,100,250,31
Cochise,30 SV Cloud,Corporation Commissioner,,"Sloan, Eric",REP,366,95,242,29
Cochise,30 SV Cloud,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,362,97,238,27
Cochise,30 SV Cloud,Corporation Commissioner,,"Tovar, Anna",DEM,288,28,238,22
Cochise,30 SV Cloud,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,261,22,219,20
Cochise,30 SV Cloud,Corporation Commissioner,,"Stanfield, Shea",DEM,239,20,197,22
Cochise,30 SV Cloud,Corporation Commissioner,,Write-In,,2,0,2,0
Cochise,30 SV Cloud,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,30 SV Cloud,Corporation Commissioner,,Undervotes,,387,34,342,11
Cochise,31 SV College,Registered Voters,,,,2097,,,
Cochise,31 SV College,Ballots Cast,,,,1526,202,1251,73
Cochise,31 SV College,Ballots Cast Blank,,,,0,0,0,0
Cochise,31 SV College,President,,Trump / Pence,REP,849,145,659,45
Cochise,31 SV College,President,,Biden / Harris,DEM,624,48,553,23
Cochise,31 SV College,President,,Jorgensen / Cohen,LBT,39,6,28,5
Cochise,31 SV College,President,,Write-In,,7,3,4,0
Cochise,31 SV College,President,,Overvotes,,1,0,1,0
Cochise,31 SV College,President,,Undervotes,,6,0,6,0
Cochise,31 SV College,U.S. Senate,,"McSally, Martha",REP,852,145,659,48
Cochise,31 SV College,U.S. Senate,,"Kelly, Mark",DEM,644,54,565,25
Cochise,31 SV College,U.S. Senate,,Write-In,,10,1,9,0
Cochise,31 SV College,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,31 SV College,U.S. Senate,,Undervotes,,20,2,18,0
Cochise,31 SV College,U.S. House,2,"Martin, Brandon",REP,854,149,661,44
Cochise,31 SV College,U.S. House,2,"Kirkpatrick, Ann",DEM,622,48,547,27
Cochise,31 SV College,U.S. House,2,Write-In,,9,1,8,0
Cochise,31 SV College,U.S. House,2,Overvotes,,0,0,0,0
Cochise,31 SV College,U.S. House,2,Undervotes,,41,4,35,2
Cochise,31 SV College,State Senate,14,"Gowan, David",REP,884,148,689,47
Cochise,31 SV College,State Senate,14,"Karp, Bob",DEM,579,46,510,23
Cochise,31 SV College,State Senate,14,Write-In,,3,0,3,0
Cochise,31 SV College,State Senate,14,Overvotes,,1,0,1,0
Cochise,31 SV College,State Senate,14,Undervotes,,53,6,45,2
Cochise,31 SV College,State House,14,"Griffin, Gail",REP,845,151,647,47
Cochise,31 SV College,State House,14,"Nutt, Becky",REP,820,145,630,45
Cochise,31 SV College,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,549,46,480,23
Cochise,31 SV College,State House,14,"Maestas-Condos, Ronnie",DEM,454,38,395,21
Cochise,31 SV College,State House,14,Write-In,,7,0,7,0
Cochise,31 SV College,State House,14,Overvotes,,0,0,0,0
Cochise,31 SV College,State House,14,Undervotes,,365,20,337,8
Cochise,31 SV College,Corporation Commissioner,,"Marquez Peterson, Lea",REP,837,149,643,45
Cochise,31 SV College,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,805,147,611,47
Cochise,31 SV College,Corporation Commissioner,,"Sloan, Eric",REP,748,140,570,38
Cochise,31 SV College,Corporation Commissioner,,"Tovar, Anna",DEM,521,44,453,24
Cochise,31 SV College,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,478,46,409,23
Cochise,31 SV College,Corporation Commissioner,,"Stanfield, Shea",DEM,471,40,407,24
Cochise,31 SV College,Corporation Commissioner,,Write-In,,4,1,3,0
Cochise,31 SV College,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,31 SV College,Corporation Commissioner,,Undervotes,,696,33,648,15
Cochise,32 SV Country Club,Registered Voters,,,,2304,,,
Cochise,32 SV Country Club,Ballots Cast,,,,1988,169,1789,30
Cochise,32 SV Country Club,Ballots Cast Blank,,,,0,0,0,0
Cochise,32 SV Country Club,President,,Trump / Pence,REP,1261,155,1086,20
Cochise,32 SV Country Club,President,,Biden / Harris,DEM,685,11,665,9
Cochise,32 SV Country Club,President,,Jorgensen / Cohen,LBT,27,1,25,1
Cochise,32 SV Country Club,President,,Write-In,,5,0,5,0
Cochise,32 SV Country Club,President,,Overvotes,,0,0,0,0
Cochise,32 SV Country Club,President,,Undervotes,,10,2,8,0
Cochise,32 SV Country Club,U.S. Senate,,"McSally, Martha",REP,1280,156,1101,23
Cochise,32 SV Country Club,U.S. Senate,,"Kelly, Mark",DEM,685,12,667,6
Cochise,32 SV Country Club,U.S. Senate,,Write-In,,7,0,6,1
Cochise,32 SV Country Club,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,32 SV Country Club,U.S. Senate,,Undervotes,,16,1,15,0
Cochise,32 SV Country Club,U.S. House,2,"Martin, Brandon",REP,1281,155,1103,23
Cochise,32 SV Country Club,U.S. House,2,"Kirkpatrick, Ann",DEM,644,12,627,5
Cochise,32 SV Country Club,U.S. House,2,Write-In,,5,0,4,1
Cochise,32 SV Country Club,U.S. House,2,Overvotes,,2,0,2,0
Cochise,32 SV Country Club,U.S. House,2,Undervotes,,56,2,53,1
Cochise,32 SV Country Club,State Senate,14,"Gowan, David",REP,1265,154,1088,23
Cochise,32 SV Country Club,State Senate,14,"Karp, Bob",DEM,657,12,639,6
Cochise,32 SV Country Club,State Senate,14,Write-In,,3,1,2,0
Cochise,32 SV Country Club,State Senate,14,Overvotes,,0,0,0,0
Cochise,32 SV Country Club,State Senate,14,Undervotes,,61,2,58,1
Cochise,32 SV Country Club,State House,14,"Griffin, Gail",REP,1268,154,1088,26
Cochise,32 SV Country Club,State House,14,"Nutt, Becky",REP,1217,148,1048,21
Cochise,32 SV Country Club,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,618,14,600,4
Cochise,32 SV Country Club,State House,14,"Maestas-Condos, Ronnie",DEM,527,10,512,5
Cochise,32 SV Country Club,State House,14,Write-In,,3,1,2,0
Cochise,32 SV Country Club,State House,14,Overvotes,,0,0,0,0
Cochise,32 SV Country Club,State House,14,Undervotes,,339,11,324,4
Cochise,32 SV Country Club,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1228,153,1053,22
Cochise,32 SV Country Club,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1206,146,1038,22
Cochise,32 SV Country Club,Corporation Commissioner,,"Sloan, Eric",REP,1172,144,1007,21
Cochise,32 SV Country Club,Corporation Commissioner,,"Tovar, Anna",DEM,603,12,587,4
Cochise,32 SV Country Club,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,577,15,558,4
Cochise,32 SV Country Club,Corporation Commissioner,,"Stanfield, Shea",DEM,551,11,536,4
Cochise,32 SV Country Club,Corporation Commissioner,,Write-In,,12,1,11,0
Cochise,32 SV Country Club,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,32 SV Country Club,Corporation Commissioner,,Undervotes,,609,25,571,13
Cochise,33 SV Estates,Registered Voters,,,,2141,,,
Cochise,33 SV Estates,Ballots Cast,,,,1571,226,1259,86
Cochise,33 SV Estates,Ballots Cast Blank,,,,0,0,0,0
Cochise,33 SV Estates,President,,Trump / Pence,REP,937,187,680,70
Cochise,33 SV Estates,President,,Biden / Harris,DEM,584,28,540,16
Cochise,33 SV Estates,President,,Jorgensen / Cohen,LBT,37,11,26,0
Cochise,33 SV Estates,President,,Write-In,,7,0,7,0
Cochise,33 SV Estates,President,,Overvotes,,2,0,2,0
Cochise,33 SV Estates,President,,Undervotes,,4,0,4,0
Cochise,33 SV Estates,U.S. Senate,,"McSally, Martha",REP,933,185,679,69
Cochise,33 SV Estates,U.S. Senate,,"Kelly, Mark",DEM,620,40,563,17
Cochise,33 SV Estates,U.S. Senate,,Write-In,,4,1,3,0
Cochise,33 SV Estates,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,33 SV Estates,U.S. Senate,,Undervotes,,14,0,14,0
Cochise,33 SV Estates,U.S. House,2,"Martin, Brandon",REP,940,189,683,68
Cochise,33 SV Estates,U.S. House,2,"Kirkpatrick, Ann",DEM,593,36,539,18
Cochise,33 SV Estates,U.S. House,2,Write-In,,2,0,2,0
Cochise,33 SV Estates,U.S. House,2,Overvotes,,0,0,0,0
Cochise,33 SV Estates,U.S. House,2,Undervotes,,36,1,35,0
Cochise,33 SV Estates,State Senate,14,"Gowan, David",REP,957,191,697,69
Cochise,33 SV Estates,State Senate,14,"Karp, Bob",DEM,573,33,524,16
Cochise,33 SV Estates,State Senate,14,Write-In,,3,1,1,1
Cochise,33 SV Estates,State Senate,14,Overvotes,,0,0,0,0
Cochise,33 SV Estates,State Senate,14,Undervotes,,35,0,35,0
Cochise,33 SV Estates,State House,14,"Griffin, Gail",REP,911,186,655,70
Cochise,33 SV Estates,State House,14,"Nutt, Becky",REP,894,187,642,65
Cochise,33 SV Estates,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,551,36,496,19
Cochise,33 SV Estates,State House,14,"Maestas-Condos, Ronnie",DEM,440,27,402,11
Cochise,33 SV Estates,State House,14,Write-In,,7,1,6,0
Cochise,33 SV Estates,State House,14,Overvotes,,0,0,0,0
Cochise,33 SV Estates,State House,14,Undervotes,,333,13,313,7
Cochise,33 SV Estates,Corporation Commissioner,,"Marquez Peterson, Lea",REP,864,184,616,64
Cochise,33 SV Estates,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,852,185,603,64
Cochise,33 SV Estates,Corporation Commissioner,,"Sloan, Eric",REP,834,181,588,65
Cochise,33 SV Estates,Corporation Commissioner,,"Tovar, Anna",DEM,545,31,498,16
Cochise,33 SV Estates,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,469,36,419,14
Cochise,33 SV Estates,Corporation Commissioner,,"Stanfield, Shea",DEM,448,29,408,11
Cochise,33 SV Estates,Corporation Commissioner,,Write-In,,8,1,6,1
Cochise,33 SV Estates,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,33 SV Estates,Corporation Commissioner,,Undervotes,,684,28,633,23
Cochise,34 SV Hopi,Registered Voters,,,,1888,,,
Cochise,34 SV Hopi,Ballots Cast,,,,1323,189,1076,58
Cochise,34 SV Hopi,Ballots Cast Blank,,,,0,0,0,0
Cochise,34 SV Hopi,President,,Trump / Pence,REP,758,159,560,39
Cochise,34 SV Hopi,President,,Biden / Harris,DEM,517,27,472,18
Cochise,34 SV Hopi,President,,Jorgensen / Cohen,LBT,37,1,35,1
Cochise,34 SV Hopi,President,,Write-In,,5,1,4,0
Cochise,34 SV Hopi,President,,Overvotes,,0,0,0,0
Cochise,34 SV Hopi,President,,Undervotes,,6,1,5,0
Cochise,34 SV Hopi,U.S. Senate,,"McSally, Martha",REP,756,153,561,42
Cochise,34 SV Hopi,U.S. Senate,,"Kelly, Mark",DEM,547,33,500,14
Cochise,34 SV Hopi,U.S. Senate,,Write-In,,5,1,3,1
Cochise,34 SV Hopi,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,34 SV Hopi,U.S. Senate,,Undervotes,,15,2,12,1
Cochise,34 SV Hopi,U.S. House,2,"Martin, Brandon",REP,730,150,540,40
Cochise,34 SV Hopi,U.S. House,2,"Kirkpatrick, Ann",DEM,538,34,489,15
Cochise,34 SV Hopi,U.S. House,2,Write-In,,3,1,1,1
Cochise,34 SV Hopi,U.S. House,2,Overvotes,,1,0,1,0
Cochise,34 SV Hopi,U.S. House,2,Undervotes,,51,4,45,2
Cochise,34 SV Hopi,State Senate,14,"Gowan, David",REP,752,149,562,41
Cochise,34 SV Hopi,State Senate,14,"Karp, Bob",DEM,504,34,456,14
Cochise,34 SV Hopi,State Senate,14,Write-In,,3,1,2,0
Cochise,34 SV Hopi,State Senate,14,Overvotes,,0,0,0,0
Cochise,34 SV Hopi,State Senate,14,Undervotes,,59,5,51,3
Cochise,34 SV Hopi,State House,14,"Griffin, Gail",REP,741,155,546,40
Cochise,34 SV Hopi,State House,14,"Nutt, Becky",REP,701,151,510,40
Cochise,34 SV Hopi,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,469,29,427,13
Cochise,34 SV Hopi,State House,14,"Maestas-Condos, Ronnie",DEM,396,25,356,15
Cochise,34 SV Hopi,State House,14,Write-In,,7,1,4,2
Cochise,34 SV Hopi,State House,14,Overvotes,,0,0,0,0
Cochise,34 SV Hopi,State House,14,Undervotes,,322,17,299,6
Cochise,34 SV Hopi,Corporation Commissioner,,"Marquez Peterson, Lea",REP,696,148,510,38
Cochise,34 SV Hopi,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,692,152,502,38
Cochise,34 SV Hopi,Corporation Commissioner,,"Sloan, Eric",REP,660,147,474,39
Cochise,34 SV Hopi,Corporation Commissioner,,"Tovar, Anna",DEM,484,33,434,17
Cochise,34 SV Hopi,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,429,25,389,15
Cochise,34 SV Hopi,Corporation Commissioner,,"Stanfield, Shea",DEM,424,28,380,16
Cochise,34 SV Hopi,Corporation Commissioner,,Write-In,,9,3,4,2
Cochise,34 SV Hopi,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,34 SV Hopi,Corporation Commissioner,,Undervotes,,560,31,520,9
Cochise,35 SV Moson,Registered Voters,,,,2163,,,
Cochise,35 SV Moson,Ballots Cast,,,,1672,322,1286,64
Cochise,35 SV Moson,Ballots Cast Blank,,,,1,0,0,1
Cochise,35 SV Moson,President,,Trump / Pence,REP,1175,283,847,45
Cochise,35 SV Moson,President,,Biden / Harris,DEM,442,32,394,16
Cochise,35 SV Moson,President,,Jorgensen / Cohen,LBT,37,4,33,0
Cochise,35 SV Moson,President,,Write-In,,9,1,6,2
Cochise,35 SV Moson,President,,Overvotes,,0,0,0,0
Cochise,35 SV Moson,President,,Undervotes,,9,2,6,1
Cochise,35 SV Moson,U.S. Senate,,"McSally, Martha",REP,1185,289,849,47
Cochise,35 SV Moson,U.S. Senate,,"Kelly, Mark",DEM,460,31,413,16
Cochise,35 SV Moson,U.S. Senate,,Write-In,,8,1,7,0
Cochise,35 SV Moson,U.S. Senate,,Overvotes,,1,0,1,0
Cochise,35 SV Moson,U.S. Senate,,Undervotes,,18,1,16,1
Cochise,35 SV Moson,U.S. House,2,"Martin, Brandon",REP,1168,282,840,46
Cochise,35 SV Moson,U.S. House,2,"Kirkpatrick, Ann",DEM,454,36,401,17
Cochise,35 SV Moson,U.S. House,2,Write-In,,4,0,4,0
Cochise,35 SV Moson,U.S. House,2,Overvotes,,0,0,0,0
Cochise,35 SV Moson,U.S. House,2,Undervotes,,46,4,41,1
Cochise,35 SV Moson,State Senate,14,"Gowan, David",REP,1201,290,866,45
Cochise,35 SV Moson,State Senate,14,"Karp, Bob",DEM,418,29,371,18
Cochise,35 SV Moson,State Senate,14,Write-In,,2,1,1,0
Cochise,35 SV Moson,State Senate,14,Overvotes,,0,0,0,0
Cochise,35 SV Moson,State Senate,14,Undervotes,,49,2,46,1
Cochise,35 SV Moson,State House,14,"Griffin, Gail",REP,1152,285,817,50
Cochise,35 SV Moson,State House,14,"Nutt, Becky",REP,1148,285,816,47
Cochise,35 SV Moson,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,401,34,354,13
Cochise,35 SV Moson,State House,14,"Maestas-Condos, Ronnie",DEM,338,25,301,12
Cochise,35 SV Moson,State House,14,Write-In,,5,1,3,1
Cochise,35 SV Moson,State House,14,Overvotes,,2,0,2,0
Cochise,35 SV Moson,State House,14,Undervotes,,294,14,275,5
Cochise,35 SV Moson,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1120,287,783,50
Cochise,35 SV Moson,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1118,286,782,50
Cochise,35 SV Moson,Corporation Commissioner,,"Sloan, Eric",REP,1088,281,763,44
Cochise,35 SV Moson,Corporation Commissioner,,"Tovar, Anna",DEM,409,31,363,15
Cochise,35 SV Moson,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,377,29,335,13
Cochise,35 SV Moson,Corporation Commissioner,,"Stanfield, Shea",DEM,353,29,311,13
Cochise,35 SV Moson,Corporation Commissioner,,Write-In,,7,3,4,0
Cochise,35 SV Moson,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,35 SV Moson,Corporation Commissioner,,Undervotes,,538,20,511,7
Cochise,36 SV Pueblo Del Sol,Registered Voters,,,,1575,,,
Cochise,36 SV Pueblo Del Sol,Ballots Cast,,,,1189,183,963,43
Cochise,36 SV Pueblo Del Sol,Ballots Cast Blank,,,,0,0,0,0
