county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Yuma,036,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,72,67,5,0
Yuma,036,Corporation Commissioner,,3,REP,Rachel WALDEN,86,81,5,0
Yuma,036,Corporation Commissioner,,3,REP,Write-In Totals,1,0,1,0
Yuma,036,Corporation Commissioner,,3,REP,Total Votes Cast,235,217,18,0
Yuma,036,Board of Supervisors,1,1,REP,Write-In Totals,13,9,4,0
Yuma,036,Board of Supervisors,1,1,REP,Total Votes Cast,13,9,4,0
Yuma,036,County Assessor,,1,REP,Lupita CANDELA,21,17,4,0
Yuma,036,County Assessor,,1,REP,Victoria MORRIS CLARKSON,40,37,3,0
Yuma,036,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",51,45,6,0
Yuma,036,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Yuma,036,County Assessor,,1,REP,Total Votes Cast,112,99,13,0
Yuma,036,County Attorney,,1,REP,Write-In Totals,3,1,2,0
Yuma,036,County Attorney,,1,REP,Total Votes Cast,3,1,2,0
Yuma,036,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",46,40,6,0
Yuma,036,County Recorder,,1,REP,David LARA,61,54,7,0
Yuma,036,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Yuma,036,County Recorder,,1,REP,Total Votes Cast,107,94,13,0
Yuma,036,County School Superintendent,,1,REP,Tom HURT,103,93,10,0
Yuma,036,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Yuma,036,County School Superintendent,,1,REP,Total Votes Cast,103,93,10,0
Yuma,036,County Sheriff,,1,REP,Leon WILMOT,112,102,10,0
Yuma,036,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Yuma,036,County Sheriff,,1,REP,Total Votes Cast,112,102,10,0
Yuma,036,County Treasurer,,1,REP,David ALEXANDRE,95,85,10,0
Yuma,036,County Treasurer,,1,REP,Write-In Totals,1,1,0,0
Yuma,036,County Treasurer,,1,REP,Total Votes Cast,96,86,10,0
Yuma,036,Justice of the Peace,Prec 2,1,REP,Write-In Totals,9,6,3,0
Yuma,036,Justice of the Peace,Prec 2,1,REP,Total Votes Cast,9,6,3,0
Yuma,036,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,8,6,2,0
Yuma,036,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,8,6,2,0
Yuma,036,Judge of the Superior Court,Div 4,1,REP,David HAWS,101,91,10,0
Yuma,036,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,0,0,0,0
Yuma,036,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,101,91,10,0
Yuma,036,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,97,87,10,0
Yuma,036,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,0,0,0,0
Yuma,036,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,97,87,10,0
Yuma,036,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,95,85,10,0
Yuma,036,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,0,0,0,0
Yuma,036,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,95,85,10,0
Yuma,036,U.S. Senate,,1,DEM,Ruben GALLEGO,68,60,8,0
Yuma,036,U.S. Senate,,1,DEM,Write-In Totals,2,2,0,0
Yuma,036,U.S. Senate,,1,DEM,Total Votes Cast,70,62,8,0
Yuma,036,U.S. House,7,1,DEM,Raul GRIJALVA,66,57,9,0
Yuma,036,U.S. House,7,1,DEM,Write-In Totals,3,3,0,0
Yuma,036,U.S. House,7,1,DEM,Total Votes Cast,69,60,9,0
Yuma,036,State Senate,2,1,DEM,Brian FERNANDEZ,36,34,2,0
Yuma,036,State Senate,2,1,DEM,Jesus Arnulfo LUGO JR.,33,27,6,0
Yuma,036,State Senate,2,1,DEM,Write-In Totals,1,1,0,0
Yuma,036,State Senate,2,1,DEM,Total Votes Cast,70,62,8,0
Yuma,036,State House,2,2,DEM,"James ""Jimmy"" HOLMES",12,12,0,0
Yuma,036,State House,2,2,DEM,Matias ROSALES,44,38,6,0
Yuma,036,State House,2,2,DEM,Mariana SANDOVAL,52,44,8,0
Yuma,036,State House,2,2,DEM,Write-In Totals,3,3,0,0
Yuma,036,State House,2,2,DEM,Total Votes Cast,111,97,14,0
Yuma,036,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,59,51,8,0
Yuma,036,Corporation Commissioner,,3,DEM,Jonathon HILL,42,35,7,0
Yuma,036,Corporation Commissioner,,3,DEM,Joshua POLACHECK,40,34,6,0
Yuma,036,Corporation Commissioner,,3,DEM,Write-In Totals,2,2,0,0
Yuma,036,Corporation Commissioner,,3,DEM,Total Votes Cast,143,122,21,0
Yuma,036,Board of Supervisors,1,1,DEM,Martin PORCHAS,66,58,8,0
Yuma,036,Board of Supervisors,1,1,DEM,Write-In Totals,0,0,0,0
Yuma,036,Board of Supervisors,1,1,DEM,Total Votes Cast,66,58,8,0
Yuma,036,County Assessor,,1,DEM,Brian DE LA HOYA,61,54,7,0
Yuma,036,County Assessor,,1,DEM,Write-In Totals,2,2,0,0
Yuma,036,County Assessor,,1,DEM,Total Votes Cast,63,56,7,0
Yuma,036,County Attorney,,1,DEM,Karolyn KACZOROWSKI,57,50,7,0
Yuma,036,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Yuma,036,County Attorney,,1,DEM,Total Votes Cast,57,50,7,0
Yuma,036,County Recorder,,1,DEM,Write-In Totals,17,16,1,0
Yuma,036,County Recorder,,1,DEM,Total Votes Cast,17,16,1,0
Yuma,036,County School Superintendent,,1,DEM,Norma NELSON,59,50,9,0
Yuma,036,County School Superintendent,,1,DEM,Write-In Totals,1,1,0,0
Yuma,036,County School Superintendent,,1,DEM,Total Votes Cast,60,51,9,0
Yuma,036,County Sheriff,,1,DEM,Write-In Totals,14,13,1,0
Yuma,036,County Sheriff,,1,DEM,Total Votes Cast,14,13,1,0
Yuma,036,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,63,55,8,0
Yuma,036,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Yuma,036,County Treasurer,,1,DEM,Total Votes Cast,63,55,8,0
Yuma,036,Justice of the Peace,Prec 2,1,DEM,Write-In Totals,9,8,1,0
Yuma,036,Justice of the Peace,Prec 2,1,DEM,Total Votes Cast,9,8,1,0
Yuma,036,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,55,47,8,0
Yuma,036,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,1,1,0,0
Yuma,036,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,56,48,8,0
Yuma,036,Judge of the Superior Court,Div 4,1,DEM,Write-In Totals,11,10,1,0
Yuma,036,Judge of the Superior Court,Div 4,1,DEM,Total Votes Cast,11,10,1,0
Yuma,036,Judge of the Superior Court,Div 6,1,DEM,Write-In Totals,10,9,1,0
Yuma,036,Judge of the Superior Court,Div 6,1,DEM,Total Votes Cast,10,9,1,0
Yuma,036,Judge of the Superior Court,Div 7,1,DEM,Write-In Totals,10,9,1,0
Yuma,036,Judge of the Superior Court,Div 7,1,DEM,Total Votes Cast,10,9,1,0
Yuma,036,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Yuma,036,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Yuma,036,U.S. House,7,1,LBT,Write-In Totals,0,0,0,0
Yuma,036,U.S. House,7,1,LBT,Total Votes Cast,0,0,0,0
Yuma,036,State Senate,2,1,LBT,Write-In Totals,0,0,0,0
Yuma,036,State Senate,2,1,LBT,Total Votes Cast,0,0,0,0
Yuma,036,State House,2,2,LBT,Write-In Totals,0,0,0,0
Yuma,036,State House,2,2,LBT,Total Votes Cast,0,0,0,0
Yuma,036,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Yuma,036,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Yuma,036,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Yuma,036,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Yuma,036,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Yuma,036,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Yuma,036,U.S. House,7,1,GRN,Write-In Totals,0,0,0,0
Yuma,036,U.S. House,7,1,GRN,Total Votes Cast,0,0,0,0
Yuma,036,State Senate,2,1,GRN,Write-In Totals,0,0,0,0
Yuma,036,State Senate,2,1,GRN,Total Votes Cast,0,0,0,0
Yuma,036,State House,2,2,GRN,Write-In Totals,0,0,0,0
Yuma,036,State House,2,2,GRN,Total Votes Cast,0,0,0,0
Yuma,036,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Yuma,036,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Yuma,036,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Yuma,036,Council Member,City of Somerton,3,,Luis GALINDO,7,6,1,0
Yuma,036,Council Member,City of Somerton,3,,Martha GONZALEZ,6,5,1,0
Yuma,036,Council Member,City of Somerton,3,,Victor LOZANO,10,7,3,0
Yuma,036,Council Member,City of Somerton,3,,Jesus ROLDAN,7,7,0,0
Yuma,036,Council Member,City of Somerton,3,,Write-In Totals,0,0,0,0
Yuma,036,Council Member,City of Somerton,3,,Total Votes Cast,30,25,5,0
Yuma,037,"Registered Voters - Total ",,,,,3403,3403,3403,3403
Yuma,037,Ballots Cast - Total,,,,,385,317,65,3
Yuma,037,U.S. Senate,,1,REP,Kari LAKE,40,29,11,0
Yuma,037,U.S. Senate,,1,REP,Mark LAMB,23,22,1,0
Yuma,037,U.S. Senate,,1,REP,Elizabeth Jean REYE,4,2,2,0
Yuma,037,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Yuma,037,U.S. Senate,,1,REP,Total Votes Cast,67,53,14,0
Yuma,037,U.S. House,7,1,REP,Daniel Frances BUTIEREZ SR.,57,47,10,0
Yuma,037,U.S. House,7,1,REP,Write-In Totals,1,0,1,0
Yuma,037,U.S. House,7,1,REP,Total Votes Cast,58,47,11,0
Yuma,037,State Senate,2,1,REP,Michelle ALTHERR,58,48,10,0
Yuma,037,State Senate,2,1,REP,Write-In Totals,0,0,0,0
Yuma,037,State Senate,2,1,REP,Total Votes Cast,58,48,10,0
Yuma,037,State House,2,2,REP,Michelle PENA,57,46,11,0
Yuma,037,State House,2,2,REP,Write-In Totals,0,0,0,0
Yuma,037,State House,2,2,REP,Total Votes Cast,57,46,11,0
Yuma,037,Corporation Commissioner,,3,REP,Rene LOPEZ,44,36,8,0
Yuma,037,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,26,24,2,0
Yuma,037,Corporation Commissioner,,3,REP,Rachel WALDEN,29,23,6,0
Yuma,037,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Yuma,037,Corporation Commissioner,,3,REP,Total Votes Cast,99,83,16,0
Yuma,037,Board of Supervisors,1,1,REP,Write-In Totals,7,6,1,0
Yuma,037,Board of Supervisors,1,1,REP,Total Votes Cast,7,6,1,0
Yuma,037,County Assessor,,1,REP,Lupita CANDELA,28,25,3,0
Yuma,037,County Assessor,,1,REP,Victoria MORRIS CLARKSON,9,7,2,0
Yuma,037,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",22,17,5,0
Yuma,037,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Yuma,037,County Assessor,,1,REP,Total Votes Cast,59,49,10,0
Yuma,037,County Attorney,,1,REP,Write-In Totals,5,4,1,0
Yuma,037,County Attorney,,1,REP,Total Votes Cast,5,4,1,0
Yuma,037,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",30,27,3,0
Yuma,037,County Recorder,,1,REP,David LARA,30,21,9,0
Yuma,037,County Recorder,,1,REP,Write-In Totals,2,2,0,0
Yuma,037,County Recorder,,1,REP,Total Votes Cast,62,50,12,0
Yuma,037,County School Superintendent,,1,REP,Tom HURT,55,44,11,0
Yuma,037,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Yuma,037,County School Superintendent,,1,REP,Total Votes Cast,55,44,11,0
Yuma,037,County Sheriff,,1,REP,Leon WILMOT,59,49,10,0
Yuma,037,County Sheriff,,1,REP,Write-In Totals,2,2,0,0
Yuma,037,County Sheriff,,1,REP,Total Votes Cast,61,51,10,0
Yuma,037,County Treasurer,,1,REP,David ALEXANDRE,53,45,8,0
Yuma,037,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Yuma,037,County Treasurer,,1,REP,Total Votes Cast,53,45,8,0
Yuma,037,Justice of the Peace,Prec 2,1,REP,Write-In Totals,3,2,1,0
Yuma,037,Justice of the Peace,Prec 2,1,REP,Total Votes Cast,3,2,1,0
Yuma,037,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,5,4,1,0
Yuma,037,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,5,4,1,0
Yuma,037,Judge of the Superior Court,Div 4,1,REP,David HAWS,56,47,9,0
Yuma,037,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,0,0,0,0
Yuma,037,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,56,47,9,0
Yuma,037,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,56,46,10,0
Yuma,037,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,0,0,0,0
Yuma,037,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,56,46,10,0
Yuma,037,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,55,46,9,0
Yuma,037,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,0,0,0,0
Yuma,037,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,55,46,9,0
Yuma,037,U.S. Senate,,1,DEM,Ruben GALLEGO,270,234,36,0
Yuma,037,U.S. Senate,,1,DEM,Write-In Totals,6,5,1,0
Yuma,037,U.S. Senate,,1,DEM,Total Votes Cast,276,239,37,0
Yuma,037,U.S. House,7,1,DEM,Raul GRIJALVA,282,240,41,1
Yuma,037,U.S. House,7,1,DEM,Write-In Totals,7,7,0,0
Yuma,037,U.S. House,7,1,DEM,Total Votes Cast,289,247,41,1
Yuma,037,State Senate,2,1,DEM,Brian FERNANDEZ,132,114,18,0
Yuma,037,State Senate,2,1,DEM,Jesus Arnulfo LUGO JR.,151,127,23,1
Yuma,037,State Senate,2,1,DEM,Write-In Totals,4,4,0,0
Yuma,037,State Senate,2,1,DEM,Total Votes Cast,287,245,41,1
Yuma,037,State House,2,2,DEM,"James ""Jimmy"" HOLMES",42,33,9,0
Yuma,037,State House,2,2,DEM,Matias ROSALES,162,142,20,0
Yuma,037,State House,2,2,DEM,Mariana SANDOVAL,218,187,30,1
Yuma,037,State House,2,2,DEM,Write-In Totals,3,3,0,0
Yuma,037,State House,2,2,DEM,Total Votes Cast,425,365,59,1
Yuma,037,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,246,211,34,1
Yuma,037,Corporation Commissioner,,3,DEM,Jonathon HILL,140,126,14,0
Yuma,037,Corporation Commissioner,,3,DEM,Joshua POLACHECK,142,128,14,0
Yuma,037,Corporation Commissioner,,3,DEM,Write-In Totals,9,9,0,0
Yuma,037,Corporation Commissioner,,3,DEM,Total Votes Cast,537,474,62,1
Yuma,037,Board of Supervisors,1,1,DEM,Martin PORCHAS,290,248,41,1
Yuma,037,Board of Supervisors,1,1,DEM,Write-In Totals,0,0,0,0
Yuma,037,Board of Supervisors,1,1,DEM,Total Votes Cast,290,248,41,1
Yuma,037,County Assessor,,1,DEM,Brian DE LA HOYA,265,231,33,1
Yuma,037,County Assessor,,1,DEM,Write-In Totals,2,2,0,0
Yuma,037,County Assessor,,1,DEM,Total Votes Cast,267,233,33,1
Yuma,037,County Attorney,,1,DEM,Karolyn KACZOROWSKI,231,201,29,1
Yuma,037,County Attorney,,1,DEM,Write-In Totals,3,3,0,0
Yuma,037,County Attorney,,1,DEM,Total Votes Cast,234,204,29,1
Yuma,037,County Recorder,,1,DEM,Write-In Totals,65,59,6,0
Yuma,037,County Recorder,,1,DEM,Total Votes Cast,65,59,6,0
Yuma,037,County School Superintendent,,1,DEM,Norma NELSON,255,224,30,1
Yuma,037,County School Superintendent,,1,DEM,Write-In Totals,4,4,0,0
Yuma,037,County School Superintendent,,1,DEM,Total Votes Cast,259,228,30,1
Yuma,037,County Sheriff,,1,DEM,Write-In Totals,41,38,3,0
Yuma,037,County Sheriff,,1,DEM,Total Votes Cast,41,38,3,0
Yuma,037,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,272,237,34,1
Yuma,037,County Treasurer,,1,DEM,Write-In Totals,2,2,0,0
Yuma,037,County Treasurer,,1,DEM,Total Votes Cast,274,239,34,1
Yuma,037,Justice of the Peace,Prec 2,1,DEM,Write-In Totals,17,16,1,0
Yuma,037,Justice of the Peace,Prec 2,1,DEM,Total Votes Cast,17,16,1,0
Yuma,037,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,235,210,24,1
Yuma,037,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,5,5,0,0
Yuma,037,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,240,215,24,1
Yuma,037,Judge of the Superior Court,Div 4,1,DEM,Write-In Totals,30,29,1,0
Yuma,037,Judge of the Superior Court,Div 4,1,DEM,Total Votes Cast,30,29,1,0
Yuma,037,Judge of the Superior Court,Div 6,1,DEM,Write-In Totals,27,26,1,0
Yuma,037,Judge of the Superior Court,Div 6,1,DEM,Total Votes Cast,27,26,1,0
Yuma,037,Judge of the Superior Court,Div 7,1,DEM,Write-In Totals,29,27,2,0
Yuma,037,Judge of the Superior Court,Div 7,1,DEM,Total Votes Cast,29,27,2,0
Yuma,037,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Yuma,037,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Yuma,037,U.S. House,7,1,LBT,Write-In Totals,0,0,0,0
Yuma,037,U.S. House,7,1,LBT,Total Votes Cast,0,0,0,0
Yuma,037,State Senate,2,1,LBT,Write-In Totals,0,0,0,0
Yuma,037,State Senate,2,1,LBT,Total Votes Cast,0,0,0,0
Yuma,037,State House,2,2,LBT,Write-In Totals,0,0,0,0
Yuma,037,State House,2,2,LBT,Total Votes Cast,0,0,0,0
Yuma,037,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Yuma,037,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Yuma,037,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Yuma,037,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Yuma,037,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Yuma,037,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Yuma,037,U.S. House,7,1,GRN,Write-In Totals,0,0,0,0
Yuma,037,U.S. House,7,1,GRN,Total Votes Cast,0,0,0,0
Yuma,037,State Senate,2,1,GRN,Write-In Totals,0,0,0,0
Yuma,037,State Senate,2,1,GRN,Total Votes Cast,0,0,0,0
Yuma,037,State House,2,2,GRN,Write-In Totals,0,0,0,0
Yuma,037,State House,2,2,GRN,Total Votes Cast,0,0,0,0
Yuma,037,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Yuma,037,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Yuma,037,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Yuma,037,Council Member,City of Somerton,3,,Luis GALINDO,219,187,31,1
Yuma,037,Council Member,City of Somerton,3,,Martha GONZALEZ,237,199,38,0
Yuma,037,Council Member,City of Somerton,3,,Victor LOZANO,143,116,26,1
Yuma,037,Council Member,City of Somerton,3,,Jesus ROLDAN,214,172,41,1
Yuma,037,Council Member,City of Somerton,3,,Write-In Totals,6,6,0,0
Yuma,037,Council Member,City of Somerton,3,,Total Votes Cast,819,680,136,3
Yuma,038,"Registered Voters - Total ",,,,,3266,3266,3266,3266
Yuma,038,Ballots Cast - Total,,,,,405,343,58,4
Yuma,038,U.S. Senate,,1,REP,Kari LAKE,69,58,11,0
Yuma,038,U.S. Senate,,1,REP,Mark LAMB,34,30,4,0
Yuma,038,U.S. Senate,,1,REP,Elizabeth Jean REYE,10,6,3,1
Yuma,038,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Yuma,038,U.S. Senate,,1,REP,Total Votes Cast,113,94,18,1
Yuma,038,U.S. House,7,1,REP,Daniel Frances BUTIEREZ SR.,93,80,12,1
Yuma,038,U.S. House,7,1,REP,Write-In Totals,0,0,0,0
Yuma,038,U.S. House,7,1,REP,Total Votes Cast,93,80,12,1
Yuma,038,State Senate,2,1,REP,Michelle ALTHERR,90,79,10,1
Yuma,038,State Senate,2,1,REP,Write-In Totals,0,0,0,0
Yuma,038,State Senate,2,1,REP,Total Votes Cast,90,79,10,1
Yuma,038,State House,2,2,REP,Michelle PENA,87,77,9,1
Yuma,038,State House,2,2,REP,Write-In Totals,1,1,0,0
Yuma,038,State House,2,2,REP,Total Votes Cast,88,78,9,1
Yuma,038,Corporation Commissioner,,3,REP,Rene LOPEZ,66,59,6,1
Yuma,038,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,62,54,7,1
Yuma,038,Corporation Commissioner,,3,REP,Rachel WALDEN,72,63,9,0
Yuma,038,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Yuma,038,Corporation Commissioner,,3,REP,Total Votes Cast,200,176,22,2
Yuma,038,Board of Supervisors,1,1,REP,Write-In Totals,8,7,1,0
Yuma,038,Board of Supervisors,1,1,REP,Total Votes Cast,8,7,1,0
Yuma,038,County Assessor,,1,REP,Lupita CANDELA,25,21,3,1
Yuma,038,County Assessor,,1,REP,Victoria MORRIS CLARKSON,34,33,1,0
Yuma,038,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",42,32,10,0
Yuma,038,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Yuma,038,County Assessor,,1,REP,Total Votes Cast,101,86,14,1
Yuma,038,County Attorney,,1,REP,Write-In Totals,9,7,2,0
Yuma,038,County Attorney,,1,REP,Total Votes Cast,9,7,2,0
Yuma,038,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",53,48,5,0
Yuma,038,County Recorder,,1,REP,David LARA,59,46,12,1
Yuma,038,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Yuma,038,County Recorder,,1,REP,Total Votes Cast,112,94,17,1
Yuma,038,County School Superintendent,,1,REP,Tom HURT,93,82,10,1
Yuma,038,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Yuma,038,County School Superintendent,,1,REP,Total Votes Cast,93,82,10,1
Yuma,038,County Sheriff,,1,REP,Leon WILMOT,103,89,14,0
Yuma,038,County Sheriff,,1,REP,Write-In Totals,1,1,0,0
Yuma,038,County Sheriff,,1,REP,Total Votes Cast,104,90,14,0
Yuma,038,County Treasurer,,1,REP,David ALEXANDRE,90,75,14,1
Yuma,038,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Yuma,038,County Treasurer,,1,REP,Total Votes Cast,90,75,14,1
Yuma,038,Justice of the Peace,Prec 2,1,REP,Write-In Totals,10,8,2,0
Yuma,038,Justice of the Peace,Prec 2,1,REP,Total Votes Cast,10,8,2,0
Yuma,038,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,8,5,3,0
Yuma,038,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,8,5,3,0
Yuma,038,Judge of the Superior Court,Div 4,1,REP,David HAWS,87,76,10,1
Yuma,038,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,1,0,1,0
Yuma,038,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,88,76,11,1
Yuma,038,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,86,75,10,1
Yuma,038,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,0,0,0,0
Yuma,038,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,86,75,10,1
Yuma,038,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,85,74,11,0
Yuma,038,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,0,0,0,0
Yuma,038,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,85,74,11,0
Yuma,038,U.S. Senate,,1,DEM,Ruben GALLEGO,248,215,30,3
Yuma,038,U.S. Senate,,1,DEM,Write-In Totals,2,2,0,0
Yuma,038,U.S. Senate,,1,DEM,Total Votes Cast,250,217,30,3
Yuma,038,U.S. House,7,1,DEM,Raul GRIJALVA,246,214,29,3
Yuma,038,U.S. House,7,1,DEM,Write-In Totals,2,2,0,0
Yuma,038,U.S. House,7,1,DEM,Total Votes Cast,248,216,29,3
Yuma,038,State Senate,2,1,DEM,Brian FERNANDEZ,146,131,14,1
Yuma,038,State Senate,2,1,DEM,Jesus Arnulfo LUGO JR.,101,85,14,2
Yuma,038,State Senate,2,1,DEM,Write-In Totals,1,1,0,0
Yuma,038,State Senate,2,1,DEM,Total Votes Cast,248,217,28,3
Yuma,038,State House,2,2,DEM,"James ""Jimmy"" HOLMES",39,34,5,0
Yuma,038,State House,2,2,DEM,Matias ROSALES,145,129,15,1
Yuma,038,State House,2,2,DEM,Mariana SANDOVAL,204,177,24,3
Yuma,038,State House,2,2,DEM,Write-In Totals,2,2,0,0
Yuma,038,State House,2,2,DEM,Total Votes Cast,390,342,44,4
Yuma,038,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,218,190,26,2
Yuma,038,Corporation Commissioner,,3,DEM,Jonathon HILL,112,100,11,1
Yuma,038,Corporation Commissioner,,3,DEM,Joshua POLACHECK,108,96,11,1
Yuma,038,Corporation Commissioner,,3,DEM,Write-In Totals,5,5,0,0
Yuma,038,Corporation Commissioner,,3,DEM,Total Votes Cast,443,391,48,4
Yuma,038,Board of Supervisors,1,1,DEM,Martin PORCHAS,243,213,28,2
Yuma,038,Board of Supervisors,1,1,DEM,Write-In Totals,2,1,0,1
Yuma,038,Board of Supervisors,1,1,DEM,Total Votes Cast,245,214,28,3
Yuma,038,County Assessor,,1,DEM,Brian DE LA HOYA,217,189,25,3
Yuma,038,County Assessor,,1,DEM,Write-In Totals,5,5,0,0
Yuma,038,County Assessor,,1,DEM,Total Votes Cast,222,194,25,3
Yuma,038,County Attorney,,1,DEM,Karolyn KACZOROWSKI,211,184,25,2
Yuma,038,County Attorney,,1,DEM,Write-In Totals,4,4,0,0
Yuma,038,County Attorney,,1,DEM,Total Votes Cast,215,188,25,2
Yuma,038,County Recorder,,1,DEM,Write-In Totals,54,49,5,0
Yuma,038,County Recorder,,1,DEM,Total Votes Cast,54,49,5,0
Yuma,038,County School Superintendent,,1,DEM,Norma NELSON,227,202,23,2
Yuma,038,County School Superintendent,,1,DEM,Write-In Totals,4,4,0,0
Yuma,038,County School Superintendent,,1,DEM,Total Votes Cast,231,206,23,2
Yuma,038,County Sheriff,,1,DEM,Write-In Totals,31,28,3,0
Yuma,038,County Sheriff,,1,DEM,Total Votes Cast,31,28,3,0
Yuma,038,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,240,210,28,2
Yuma,038,County Treasurer,,1,DEM,Write-In Totals,3,3,0,0
Yuma,038,County Treasurer,,1,DEM,Total Votes Cast,243,213,28,2
Yuma,038,Justice of the Peace,Prec 2,1,DEM,Write-In Totals,19,17,2,0
Yuma,038,Justice of the Peace,Prec 2,1,DEM,Total Votes Cast,19,17,2,0
Yuma,038,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,203,178,23,2
Yuma,038,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,3,3,0,0
Yuma,038,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,206,181,23,2
