county,precinct,office,district,candidate,party,votes,early_voting,early_voting_tsx,election_day,provisional,tsx
Coconino,Tuba City Northeast 93,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,62,35,0,24,3,0
Coconino,Tuba City Northeast 93,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,520,260,0,232,28,0
Coconino,Tuba City Northeast 93,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,6,3,0,3,0,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Times Blank Voted,NP,59,35,0,20,4,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,"BENATAR, SARAH",DEM,524,261,0,236,27,0
Coconino,Tuba City Northeast 93,COUNTY TREASURER,,Write-in,NP,5,2,0,3,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,82,50,0,27,5,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,499,246,0,227,26,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,7,2,0,5,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,87,49,0,33,5,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,496,247,0,223,26,0
Coconino,Tuba City Northeast 93,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,5,2,0,3,0,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,63,39,0,20,4,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,400,206,0,175,19,0
Coconino,Tuba City Northeast 93,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,125,53,0,64,8,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,63,41,0,18,4,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,398,204,0,175,19,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,127,53,0,66,8,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,67,44,0,19,4,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,394,197,0,177,20,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,127,57,0,63,7,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,67,45,0,18,4,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,389,200,0,170,19,0
Coconino,Tuba City Northeast 93,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,132,53,0,71,8,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,25,20,0,4,1,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,248,110,0,121,17,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"ACOTHLEY, MARIE B.",NP,247,107,0,123,17,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, JUDY",NP,203,125,0,67,11,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, RONALD B.",NP,224,90,0,119,15,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BILAGODY, RITA",NP,164,95,0,63,6,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"KIYAANI, EVELYN",NP,364,173,0,172,19,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"LONGREED, WILLIAM",NP,221,119,0,97,5,0
Coconino,Tuba City Northeast 93,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Write-in 90,NP,12,9,0,3,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,Times Blank Voted,NP,12,5,0,6,1,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,YES,NP,228,113,0,101,14,0
Coconino,Tuba City Northeast 93,PROPOSITION 205,,NO,NP,348,180,0,152,16,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,Times Blank Voted,NP,15,8,0,6,1,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,YES,NP,489,253,0,210,26,0
Coconino,Tuba City Northeast 93,PROPOSITION 206,,NO,NP,84,37,0,43,4,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,Registered Voters,NP,1141,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,Times Counted,NP,588,298,0,259,31,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,Times Blank Voted,NP,19,12,0,6,1,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,YES,NP,314,168,0,130,16,0
Coconino,Tuba City Northeast 93,PROPOSITION 410,,NO,NP,254,117,0,123,14,0
Coconino,Tuba City Northwest 94,President,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,President,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,President,,Times Blank Voted,NP,7,2,0,5,0,0
Coconino,Tuba City Northwest 94,President,,Times Over Voted,NP,11,9,0,1,1,0
Coconino,Tuba City Northwest 94,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,President,,CLINTON-KAINE,DEM,310,154,0,132,20,4
Coconino,Tuba City Northwest 94,President,,TRUMP-PENCE,REP,41,19,0,15,4,3
Coconino,Tuba City Northwest 94,President,,JOHNSON-WELD,LBT,13,6,0,5,1,1
Coconino,Tuba City Northwest 94,President,,STEIN-BARAKA,GRN,11,4,0,5,1,1
Coconino,Tuba City Northwest 94,President,,Write-in,NP,16,8,0,6,2,0
Coconino,Tuba City Northwest 94,U.S. Senate,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. Senate,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,U.S. Senate,,Times Blank Voted,NP,6,2,0,4,0,0
Coconino,Tuba City Northwest 94,U.S. Senate,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. Senate,,"KIRKPATRICK, ANN",DEM,328,164,0,134,25,5
Coconino,Tuba City Northwest 94,U.S. Senate,,"MCCAIN, JOHN",REP,59,32,0,21,4,2
Coconino,Tuba City Northwest 94,U.S. Senate,,"SWING, GARY",GRN,14,3,0,9,0,2
Coconino,Tuba City Northwest 94,U.S. Senate,,Write-in,NP,2,1,0,1,0,0
Coconino,Tuba City Northwest 94,U.S. House,1,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. House,1,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,U.S. House,1,Times Blank Voted,NP,11,5,0,5,1,0
Coconino,Tuba City Northwest 94,U.S. House,1,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,U.S. House,1,"O'HALLERAN, TOM",DEM,304,153,0,124,23,4
Coconino,Tuba City Northwest 94,U.S. House,1,"BABEU, PAUL",REP,67,31,0,29,4,3
Coconino,Tuba City Northwest 94,U.S. House,1,"PARRISH, RAY",GRN,26,12,0,11,1,2
Coconino,Tuba City Northwest 94,U.S. House,1,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Senate,7,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Senate,7,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,State Senate,7,Times Blank Voted,NP,21,10,0,9,1,1
Coconino,Tuba City Northwest 94,State Senate,7,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Senate,7,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,384,189,0,159,28,8
Coconino,Tuba City Northwest 94,State Senate,7,Write-in,NP,4,3,0,1,0,0
Coconino,Tuba City Northwest 94,State Representative,7,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Representative,7,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,State Representative,7,Times Blank Voted,NP,26,16,0,7,3,0
Coconino,Tuba City Northwest 94,State Representative,7,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,State Representative,7,Number of Under Votes,NP,228,88,0,113,19,8
Coconino,Tuba City Northwest 94,State Representative,7,"BENALLY, WENONA",DEM,258,134,0,109,13,2
Coconino,Tuba City Northwest 94,State Representative,7,"DESCHEENIE, ERIC",DEM,280,150,0,102,20,8
Coconino,Tuba City Northwest 94,State Representative,7,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,14,7,0,5,2,0
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,417,194,0,178,34,11
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,331,168,0,138,19,6
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,217,115,0,84,13,5
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,69,34,0,30,3,2
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,49,21,0,25,2,1
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,101,53,0,36,10,2
Coconino,Tuba City Northwest 94,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,1,0,0,1,0,0
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Times Blank Voted,NP,28,15,0,11,2,0
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,"FOWLER, LENA",DEM,380,186,0,158,27,9
Coconino,Tuba City Northwest 94,BOARD OF SUPERVISORS - 5,,Write-in,NP,1,1,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Times Blank Voted,NP,55,29,0,22,4,0
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,"RUIZ, ARMANDO",DEM,354,173,0,147,25,9
Coconino,Tuba City Northwest 94,COUNTY ASSESSOR,,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Times Blank Voted,NP,48,22,0,21,4,1
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,"RING, BILL",DEM,361,180,0,148,25,8
Coconino,Tuba City Northwest 94,COUNTY ATTORNEY,,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Times Blank Voted,NP,42,17,0,20,5,0
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,"HANSEN, PATTY",DEM,367,185,0,149,24,9
Coconino,Tuba City Northwest 94,COUNTY RECORDER,,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Times Blank Voted,NP,29,17,0,8,4,0
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,"DRISCOLL, JIM",DEM,294,146,0,125,19,4
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,"THOMAS, DANNY",IND,83,38,0,34,6,5
Coconino,Tuba City Northwest 94,COUNTY SHERIFF,,Write-in,NP,2,0,0,2,0,0
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,53,28,0,21,4,0
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,356,174,0,148,25,9
Coconino,Tuba City Northwest 94,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Times Blank Voted,NP,45,23,0,19,2,1
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,"BENATAR, SARAH",DEM,363,179,0,149,27,8
Coconino,Tuba City Northwest 94,COUNTY TREASURER,,Write-in,NP,1,0,0,1,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,58,33,0,22,3,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,351,169,0,147,26,9
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,72,42,0,27,3,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,335,160,0,140,26,9
Coconino,Tuba City Northwest 94,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,2,0,0,2,0,0
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,41,28,0,11,2,0
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,250,120,0,107,16,7
Coconino,Tuba City Northwest 94,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,118,54,0,51,11,2
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,43,29,0,12,2,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,259,124,0,110,16,9
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,107,49,0,47,11,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,55,35,0,17,3,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,244,119,0,102,17,6
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,110,48,0,50,9,3
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,49,34,0,14,1,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,259,123,0,109,19,8
Coconino,Tuba City Northwest 94,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,101,45,0,46,9,1
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,11,9,0,2,0,0
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,1,0,0,0,1,0
