county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Gila,0,0,0,0,,Judge of the Superior Court Div. 1,,OVER VOTES,Zane Grey
Gila,0,0,0,0,,Judge of the Superior Court Div. 1,,OVER VOTES,Canyon Day
Gila,0,0,0,0,,Judge of the Superior Court Div. 1,,OVER VOTES,Carrizo
Gila,0,0,0,0,,Judge of the Superior Court Div. 1,,OVER VOTES,San Carlos
Gila,103,88,14,1,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 1
Gila,43,33,8,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 2
Gila,23,21,2,0,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 3
Gila,104,82,19,3,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 4
Gila,154,116,34,4,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 6
Gila,82,62,18,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 7
Gila,92,70,21,1,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 8
Gila,135,98,33,4,,Judge of the Superior Court Div. 1,,UNDER VOTES,Globe No. 11
Gila,129,104,22,3,,Judge of the Superior Court Div. 1,,UNDER VOTES,East Globe
Gila,64,52,9,3,,Judge of the Superior Court Div. 1,,UNDER VOTES,Miami No. 1
Gila,79,60,14,5,,Judge of the Superior Court Div. 1,,UNDER VOTES,Miami No. 3
Gila,120,86,29,5,,Judge of the Superior Court Div. 1,,UNDER VOTES,Claypool No. 1
Gila,98,66,29,3,,Judge of the Superior Court Div. 1,,UNDER VOTES,Claypool No. 2
Gila,68,54,12,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Claypool No. 3
Gila,62,48,13,1,,Judge of the Superior Court Div. 1,,UNDER VOTES,Central Heights
Gila,54,45,7,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Pinal Creek
Gila,28,20,8,0,,Judge of the Superior Court Div. 1,,UNDER VOTES,Wheatfields
Gila,332,272,44,16,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 1
Gila,589,496,74,19,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 2
Gila,763,675,76,12,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 3
Gila,301,241,44,16,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 4
Gila,499,405,83,11,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 5
Gila,266,231,29,6,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 6
Gila,233,196,31,6,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 7
Gila,366,302,57,7,,Judge of the Superior Court Div. 1,,UNDER VOTES,Payson No. 8
Gila,668,552,88,28,,Judge of the Superior Court Div. 1,,UNDER VOTES,Star Valley
Gila,110,87,19,4,,Judge of the Superior Court Div. 1,,UNDER VOTES,Copper Basin
Gila,121,92,27,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Gisela
Gila,205,151,54,0,,Judge of the Superior Court Div. 1,,UNDER VOTES,Pine-Strawberry East
Gila,512,409,80,23,,Judge of the Superior Court Div. 1,,UNDER VOTES,Pine-Strawberry West
Gila,61,47,12,2,,Judge of the Superior Court Div. 1,,UNDER VOTES,Roosevelt
Gila,36,33,3,0,,Judge of the Superior Court Div. 1,,UNDER VOTES,Sierra Ancha
Gila,344,262,74,8,,Judge of the Superior Court Div. 1,,UNDER VOTES,Tonto Basin
Gila,72,57,11,4,,Judge of the Superior Court Div. 1,,UNDER VOTES,Whispering Pines
Gila,158,127,25,6,,Judge of the Superior Court Div. 1,,UNDER VOTES,Young
Gila,181,147,29,5,,Judge of the Superior Court Div. 1,,UNDER VOTES,Zane Grey
Gila,153,18,115,20,,Judge of the Superior Court Div. 1,,UNDER VOTES,Canyon Day
Gila,11,2,9,0,,Judge of the Superior Court Div. 1,,UNDER VOTES,Carrizo
Gila,289,64,192,33,,Judge of the Superior Court Div. 1,,UNDER VOTES,San Carlos
Gila,228,171,50,7,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 1
Gila,83,64,17,2,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 2
Gila,61,53,7,1,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 3
Gila,224,185,35,4,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 4
Gila,342,270,63,9,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 6
Gila,179,137,41,1,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 7
Gila,216,166,43,7,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 8
Gila,308,228,73,7,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Globe No. 11
Gila,337,263,66,8,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",East Globe
Gila,24,19,5,0,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Miami No. 1
Gila,51,38,11,2,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Claypool No. 2
Gila,105,84,18,3,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Pinal Creek
Gila,65,51,13,1,NON,Board Member Globe Unified School District 1,,"CLINE-SANDERS, JACQUE",Wheatfields
Gila,194,151,38,5,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 1
Gila,82,64,16,2,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 2
Gila,42,34,7,1,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 3
Gila,215,171,40,4,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 4
Gila,312,248,54,10,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 6
Gila,159,105,51,3,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 7
Gila,178,140,37,1,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 8
Gila,259,192,63,4,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Globe No. 11
Gila,285,221,54,10,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",East Globe
Gila,21,13,7,1,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Miami No. 1
Gila,50,37,11,2,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Claypool No. 2
Gila,79,58,18,3,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Pinal Creek
Gila,57,45,12,0,NON,Board Member Globe Unified School District 1,,"HARMON-JAMES, ANNA M.",Wheatfields
Gila,149,110,33,6,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 1
Gila,53,45,7,1,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 2
Gila,40,36,3,1,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 3
Gila,153,121,30,2,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 4
Gila,237,188,39,10,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 6
Gila,135,94,38,3,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 7
Gila,139,106,28,5,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 8
Gila,210,163,43,4,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Globe No. 11
Gila,227,159,57,11,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",East Globe
Gila,13,10,3,0,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Miami No. 1
Gila,34,22,9,3,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Claypool No. 2
Gila,67,53,13,1,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Pinal Creek
Gila,41,29,11,1,NON,Board Member Globe Unified School District 1,,"HOWARD, ROBERT",Wheatfields
Gila,188,142,40,6,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 1
Gila,74,58,16,0,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 2
Gila,47,42,4,1,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 3
Gila,199,164,31,4,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 4
Gila,288,231,45,12,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 6
Gila,173,125,42,6,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 7
Gila,210,162,41,7,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 8
Gila,281,210,62,9,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Globe No. 11
Gila,283,223,48,12,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",East Globe
Gila,15,14,1,0,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Miami No. 1
Gila,47,37,8,2,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Claypool No. 2
Gila,78,61,13,4,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Pinal Creek
Gila,54,43,11,0,NON,Board Member Globe Unified School District 1,,"MOORHEAD, JUDY",Wheatfields
Gila,3,0,3,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 1
Gila,1,1,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 2
Gila,3,3,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 3
Gila,2,2,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 4
Gila,2,2,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 6
Gila,0,0,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 7
Gila,0,0,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 8
Gila,3,3,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Globe No. 11
Gila,4,3,1,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,East Globe
Gila,0,0,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Miami No. 1
Gila,0,0,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Claypool No. 2
Gila,0,0,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Pinal Creek
Gila,1,1,0,0,NON,Board Member Globe Unified School District 1,,WRITE-IN,Wheatfields
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 3
Gila,6,6,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 6
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 7
Gila,3,3,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 8
Gila,3,3,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Globe No. 11
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,East Globe
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Miami No. 1
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,Board Member Globe Unified School District 1,,OVER VOTES,Wheatfields
Gila,456,344,94,18,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 1
Gila,190,143,43,4,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 2
Gila,155,138,15,2,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 3
Gila,488,380,92,16,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 4
Gila,673,486,156,31,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 6
Gila,287,214,65,8,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 7
Gila,421,320,91,10,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 8
Gila,526,356,152,18,,Board Member Globe Unified School District 1,,UNDER VOTES,Globe No. 11
Gila,628,466,131,31,,Board Member Globe Unified School District 1,,UNDER VOTES,East Globe
Gila,38,31,5,2,,Board Member Globe Unified School District 1,,UNDER VOTES,Miami No. 1
Gila,58,46,12,0,,Board Member Globe Unified School District 1,,UNDER VOTES,Claypool No. 2
Gila,244,200,37,7,,Board Member Globe Unified School District 1,,UNDER VOTES,Pinal Creek
Gila,106,71,34,1,,Board Member Globe Unified School District 1,,UNDER VOTES,Wheatfields
Gila,288,212,71,5,NON,Board Member Hayden-Winkelman Unified School District,,"BRACAMONTE, LOUIS C.",Copper Basin
Gila,246,185,54,7,NON,Board Member Hayden-Winkelman Unified School District,,"GUZMAN, ANNA",Copper Basin
Gila,223,158,56,9,NON,Board Member Hayden-Winkelman Unified School District,,"LOPEZ, ROSIE",Copper Basin
Gila,292,208,71,13,NON,Board Member Hayden-Winkelman Unified School District,,"LORONA, ERNESTINE ""ERNIE""",Copper Basin
Gila,5,2,0,3,NON,Board Member Hayden-Winkelman Unified School District,,WRITE-IN,Copper Basin
Gila,0,0,0,0,,Board Member Hayden-Winkelman Unified School District,,OVER VOTES,Copper Basin
Gila,299,210,66,23,,Board Member Hayden-Winkelman Unified School District,,UNDER VOTES,Copper Basin
Gila,308,249,53,6,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 1
Gila,478,395,75,8,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 2
Gila,606,540,58,8,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 3
Gila,282,232,41,9,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 4
Gila,402,323,70,9,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 5
Gila,291,247,38,6,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 6
Gila,209,171,31,7,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 7
Gila,304,257,38,9,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Payson No. 8
Gila,607,493,98,16,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Star Valley
Gila,115,78,34,3,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Gisela
Gila,63,49,13,1,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Whispering Pines
Gila,95,76,17,2,NON,Board Member Payson Unified School District 10,,"DYE, SHIRLEY J.",Zane Grey
Gila,169,134,33,2,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 1
Gila,357,278,69,10,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 2
Gila,474,415,50,9,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 3
Gila,192,162,26,4,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 4
Gila,341,288,49,4,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 5
Gila,169,144,22,3,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 6
Gila,163,137,24,2,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 7
Gila,228,186,37,5,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Payson No. 8
Gila,376,304,61,11,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Star Valley
Gila,103,74,22,7,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Gisela
Gila,41,33,7,1,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Whispering Pines
Gila,66,52,13,1,NON,Board Member Payson Unified School District 10,,"HETRICK, J. MARLENE",Zane Grey
Gila,378,297,66,15,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 1
Gila,627,499,111,17,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 2
Gila,947,825,102,20,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 3
Gila,350,285,57,8,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 4
Gila,549,461,82,6,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 5
Gila,339,277,51,11,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 6
Gila,315,257,51,7,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 7
Gila,452,362,78,12,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Payson No. 8
Gila,742,586,134,22,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Star Valley
Gila,153,111,38,4,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Gisela
Gila,57,43,13,1,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Whispering Pines
Gila,128,107,18,3,NON,Board Member Payson Unified School District 10,,"KEITH, SHANE",Zane Grey
Gila,228,187,30,11,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 1
Gila,457,358,87,12,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 2
Gila,691,615,61,15,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 3
Gila,256,224,24,8,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 4
Gila,444,374,65,5,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 5
Gila,186,149,33,4,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 6
Gila,215,178,30,7,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 7
Gila,322,264,55,3,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Payson No. 8
Gila,551,454,74,23,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Star Valley
Gila,116,81,31,4,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Gisela
Gila,33,29,3,1,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Whispering Pines
Gila,83,71,12,0,NON,Board Member Payson Unified School District 10,,"SCHINSTOCK, JOLYNN",Zane Grey
Gila,467,359,87,21,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 1
Gila,709,547,143,19,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 2
Gila,1083,934,125,24,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 3
Gila,404,329,63,12,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 4
Gila,646,522,115,9,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 5
Gila,418,332,72,14,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 6
Gila,324,260,56,8,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 7
Gila,528,427,86,15,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Payson No. 8
Gila,811,644,133,34,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Star Valley
Gila,196,137,52,7,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Gisela
Gila,83,65,16,2,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Whispering Pines
Gila,120,100,17,3,NON,Board Member Payson Unified School District 10,,"UNDERWOOD, BARBARA",Zane Grey
Gila,9,3,6,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 1
Gila,1,1,0,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 2
Gila,2,2,0,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 3
Gila,13,13,0,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 4
Gila,9,6,3,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 5
Gila,3,1,2,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 6
Gila,2,1,1,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 7
Gila,5,4,1,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Payson No. 8
Gila,10,9,1,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Star Valley
Gila,4,0,4,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Gisela
Gila,2,2,0,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Whispering Pines
Gila,4,4,0,0,NON,Board Member Payson Unified School District 10,,WRITE-IN,Zane Grey
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 1
Gila,9,6,3,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 2
Gila,6,6,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 3
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 4
Gila,3,0,0,3,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 5
Gila,3,3,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Payson No. 8
Gila,3,3,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Star Valley
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Gisela
Gila,0,0,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Whispering Pines
Gila,3,3,0,0,,Board Member Payson Unified School District 10,,OVER VOTES,Zane Grey
Gila,949,739,163,47,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 1
Gila,1673,1360,244,69,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 2
Gila,2152,1838,273,41,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 3
Gila,969,750,155,64,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 4
Gila,1500,1191,267,42,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 5
Gila,853,665,151,37,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 6
Gila,680,520,137,23,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 7
Gila,1116,900,179,37,,Board Member Payson Unified School District 10,,UNDER VOTES,Payson No. 8
Gila,2072,1617,336,119,,Board Member Payson Unified School District 10,,UNDER VOTES,Star Valley
Gila,378,275,92,11,,Board Member Payson Unified School District 10,,UNDER VOTES,Gisela
Gila,252,202,35,15,,Board Member Payson Unified School District 10,,UNDER VOTES,Whispering Pines
Gila,488,406,73,9,,Board Member Payson Unified School District 10,,UNDER VOTES,Zane Grey
Gila,271,203,62,6,NON,Board Member Tonto Basin School District 33,,"CHAMBERS, TWILA",Tonto Basin
Gila,451,323,119,9,NON,Board Member Tonto Basin School District 33,,"EWING-THORPE, STORMI",Tonto Basin
Gila,145,105,38,2,NON,Board Member Tonto Basin School District 33,,"FRANCE, DOROTHY",Tonto Basin
Gila,349,260,84,5,NON,Board Member Tonto Basin School District 33,,"GASSAWAY, NANCY C.",Tonto Basin
Gila,344,252,84,8,NON,Board Member Tonto Basin School District 33,,"HARTNELL, LAURA",Tonto Basin
Gila,415,298,101,16,NON,Board Member Tonto Basin School District 33,,"WILBANKS, DENNIS",Tonto Basin
Gila,2,1,1,0,NON,Board Member Tonto Basin School District 33,,WRITE-IN,Tonto Basin
Gila,3,0,3,0,,Board Member Tonto Basin School District 33,,OVER VOTES,Tonto Basin
Gila,717,520,174,23,,Board Member Tonto Basin School District 33,,UNDER VOTES,Tonto Basin
Gila,11,10,1,0,NON,Board Member Young Elementary School District 5,,"CHAPMAN, LINDA",Sierra Ancha
Gila,260,178,68,14,NON,Board Member Young Elementary School District 5,,"CHAPMAN, LINDA",Young
Gila,22,17,5,0,NON,Board Member Young Elementary School District 5,,"CHAPMAN, LINDA",Zane Grey
Gila,4,4,0,0,NON,Board Member Young Elementary School District 5,,"FORTUNY, JILL",Sierra Ancha
Gila,193,136,44,13,NON,Board Member Young Elementary School District 5,,"FORTUNY, JILL",Young
Gila,17,14,3,0,NON,Board Member Young Elementary School District 5,,"FORTUNY, JILL",Zane Grey
Gila,10,9,1,0,NON,Board Member Young Elementary School District 5,,"GERMAN, JUDY",Sierra Ancha
Gila,142,100,39,3,NON,Board Member Young Elementary School District 5,,"GERMAN, JUDY",Young
Gila,13,9,4,0,NON,Board Member Young Elementary School District 5,,"GERMAN, JUDY",Zane Grey
Gila,3,3,0,0,NON,Board Member Young Elementary School District 5,,"HAGEMAN, POLLY A.",Sierra Ancha
Gila,223,147,68,8,NON,Board Member Young Elementary School District 5,,"HAGEMAN, POLLY A.",Young
Gila,20,13,7,0,NON,Board Member Young Elementary School District 5,,"HAGEMAN, POLLY A.",Zane Grey
Gila,5,4,1,0,NON,Board Member Young Elementary School District 5,,"MEGAHEY, DAVID",Sierra Ancha
Gila,194,140,46,8,NON,Board Member Young Elementary School District 5,,"MEGAHEY, DAVID",Young
Gila,19,13,6,0,NON,Board Member Young Elementary School District 5,,"MEGAHEY, DAVID",Zane Grey
Gila,0,0,0,0,NON,Board Member Young Elementary School District 5,,WRITE-IN,Sierra Ancha
Gila,0,0,0,0,NON,Board Member Young Elementary School District 5,,WRITE-IN,Young
Gila,3,0,3,0,NON,Board Member Young Elementary School District 5,,WRITE-IN,Zane Grey
Gila,0,0,0,0,,Board Member Young Elementary School District 5,,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,Board Member Young Elementary School District 5,,OVER VOTES,Young
Gila,0,0,0,0,,Board Member Young Elementary School District 5,,OVER VOTES,Zane Grey
Gila,3,3,0,0,,Board Member Young Elementary School District 5,,UNDER VOTES,Sierra Ancha
Gila,215,166,35,14,,Board Member Young Elementary School District 5,,UNDER VOTES,Young
Gila,149,105,38,6,,Board Member Young Elementary School District 5,,UNDER VOTES,Zane Grey
Gila,2,2,0,0,NON,Board Member San Carlos Unified School District 20,,"CASE, MARION",Globe No. 1
Gila,269,83,163,23,NON,Board Member San Carlos Unified School District 20,,"CASE, MARION",San Carlos
Gila,2,1,1,0,NON,Board Member San Carlos Unified School District 20,,"HARRIS, SHERRIE",Globe No. 1
Gila,567,138,381,48,NON,Board Member San Carlos Unified School District 20,,"HARRIS, SHERRIE",San Carlos
Gila,3,2,1,0,NON,Board Member San Carlos Unified School District 20,,"KITCHEYAN, TARA",Globe No. 1
Gila,381,94,250,37,NON,Board Member San Carlos Unified School District 20,,"KITCHEYAN, TARA",San Carlos
Gila,1,1,0,0,NON,Board Member San Carlos Unified School District 20,,"THOMPSON, JOANN M. S.",Globe No. 1
Gila,412,117,264,31,NON,Board Member San Carlos Unified School District 20,,"THOMPSON, JOANN M. S.",San Carlos
